N,종목명,현재가,전일비,등락률,액면가,매출액,자산총계,영업이익
1232.0,TIGER 미국달러선물인버스2X,6700.0,165.0,+2.52%,0.0,,,
1233.0,KODEX 유럽명품TOP10 STOXX,9990.0,80.0,+0.81%,0.0,,,
1234.0,모두투어리츠,3825.0,0.0,0.00%,5000.0,53.0,1033.0,25.0
1235.0,세방우,8110.0,120.0,-1.46%,500.0,,,
1236.0,삼성 인버스 2X 나스닥 100 ETN(H),5975.0,35.0,+0.59%,0.0,,,
1237.0,TIGER KRX기후변화솔루션,12090.0,25.0,-0.21%,0.0,,,
1238.0,체시스,915.0,15.0,+1.67%,500.0,328.0,759.0,-75.0
1239.0,ACE 200TR,20765.0,50.0,-0.24%,0.0,,,
1240.0,TIGER 미국나스닥100레버리지(합성),9355.0,285.0,-2.96%,0.0,,,
1241.0,미래에셋 에너지화학 Core5 ETN,14490.0,0.0,0.00%,0.0,,,
1242.0,한솔PNS,1408.0,5.0,-0.35%,500.0,3142.0,1349.0,27.0
1243.0,SOL 미국S&P500ESG,10645.0,195.0,-1.80%,0.0,,,
1244.0,TIGER 200IT레버리지,35895.0,305.0,-0.84%,0.0,,,
1245.0,KODEX 고배당,8905.0,40.0,-0.45%,0.0,,,
1246.0,KBSTAR 내수주플러스,7960.0,55.0,+0.70%,0.0,,,
1247.0,녹십자홀딩스2우,33450.0,1400.0,+4.37%,500.0,,,
1248.0,신한 레버리지 미국달러 선물 ETN,14050.0,330.0,-2.29%,0.0,,,
1249.0,KBSTAR 200선물인버스2X,2745.0,10.0,+0.37%,0.0,,,
1250.0,신한 은 선물 ETN(H),13990.0,240.0,+1.75%,0.0,,,
1251.0,HANARO Fn전기&수소차,9255.0,20.0,-0.22%,0.0,,,
1252.0,KODEX K-미래차액티브,9540.0,80.0,-0.83%,0.0,,,
1253.0,하나 Solactive 2X US Tech Top 10 ETN(H),27625.0,0.0,0.00%,0.0,,,
1254.0,KODEX KRX300,15330.0,25.0,+0.16%,0.0,,,
1255.0,TIGER 삼성그룹펀더멘털,10820.0,5.0,-0.05%,0.0,,,
1256.0,ARIRANG 미국단기우량회사채,110375.0,1035.0,-0.93%,0.0,,,
1257.0,신한 콩 선물 ETN(H),13655.0,30.0,+0.22%,0.0,,,
1258.0,TRUE 레버리지 금 선물 ETN,27225.0,850.0,+3.22%,0.0,,,
1259.0,TIGER 200TR,18110.0,20.0,-0.11%,0.0,,,
1260.0,TIGER 인도니프티50레버리지(합성),26480.0,265.0,-0.99%,0.0,,,
1261.0,ACE 미국달러SOFR금리(합성),10000.0,105.0,-1.04%,0.0,,,
1262.0,TIGER Fn신재생에너지,10100.0,55.0,+0.55%,0.0,,,
1263.0,KBSTAR 국채선물10년,51875.0,235.0,+0.46%,0.0,,,
1264.0,TIGER 원유선물Enhanced(H),3815.0,155.0,-3.90%,0.0,,,
1265.0,TRUE 인버스 2X 베트남 VN30 선물 ETN(H),26380.0,80.0,+0.30%,0.0,,,
1266.0,KBSTAR 배터리 리사이클링iSelect,14655.0,15.0,-0.10%,0.0,,,
1267.0,KODEX 탄소효율그린뉴딜,8220.0,0.0,0.00%,0.0,,,
1268.0,메리츠 미국채10년 ETN(H),8750.0,60.0,+0.69%,0.0,,,
1269.0,대신 레버리지 KRX 금현물 ETN,26125.0,240.0,+0.93%,0.0,,,
1270.0,ARIRANG 미국나스닥테크,20875.0,285.0,-1.35%,0.0,,,
1271.0,KODEX S&P글로벌인프라(합성),14520.0,210.0,-1.43%,0.0,,,
1272.0,HANARO Fn K-POP&미디어,10165.0,280.0,-2.68%,0.0,,,
1273.0,미래에셋 레버리지 옥수수 선물 ETN,25855.0,765.0,+3.05%,0.0,,,
1274.0,SOL 글로벌탄소배출권선물IHS(합성),12865.0,400.0,-3.02%,0.0,,,
1275.0,ACE 미국친환경그린테마INDXX,9525.0,190.0,-1.96%,0.0,,,
1276.0,신한 인버스 2X 코스닥 150 선물 ETN,10245.0,135.0,-1.30%,0.0,,,
1277.0,KODEX 미국S&P500에너지(합성),12290.0,330.0,-2.61%,0.0,,,
1278.0,삼성 블룸버그 레버리지 WTI원유 선물 ETN,10200.0,990.0,-8.85%,0.0,,,
1279.0,TIGER 글로벌멀티에셋TIF액티브,9645.0,80.0,-0.82%,0.0,,,
1280.0,신한 레버리지 코스피 200 선물 ETN,25070.0,245.0,-0.97%,0.0,,,
1281.0,삼성 레버리지 코스피200 선물 ETN,25015.0,240.0,-0.95%,0.0,,,
1282.0,KBSTAR 국고채3년,109575.0,295.0,+0.27%,0.0,,,
1283.0,미래에셋 원유선물혼합 ETN(H),24490.0,925.0,-3.64%,0.0,,,
1284.0,메리츠 인버스 천연가스 선물 ETN(H),24445.0,595.0,+2.49%,0.0,,,
1285.0,코오롱모빌리티그룹우,9950.0,140.0,+1.43%,500.0,,,
1286.0,미래에셋 인버스 천연가스 선물 ETN(H),24380.0,545.0,+2.29%,0.0,,,
1287.0,KB S&P 인버스 2X WTI원유 선물 ETN,24340.0,1535.0,+6.73%,0.0,,,
1288.0,신한 블룸버그 인버스 2X WTI원유 선물 ETN,24295.0,1390.0,+6.07%,0.0,,,
1289.0,QV 블룸버그 -2X WTI원유선물 ETN,24265.0,1410.0,+6.17%,0.0,,,
1290.0,하나 S&P 인버스 2X WTI원유 선물 ETN,24230.0,1300.0,+5.67%,0.0,,,
1291.0,TIGER 구리실물,10235.0,80.0,-0.78%,0.0,,,
1292.0,하나 Solactive US Tech Top 10 ETN(H),12020.0,0.0,0.00%,0.0,,,
1293.0,한화투자증권우,4990.0,35.0,+0.71%,5000.0,,,
1294.0,ACE ESG액티브,7225.0,0.0,0.00%,0.0,,,
1295.0,하이트론,2470.0,0.0,0.00%,500.0,108.0,168.0,-89.0
1296.0,메리츠 레버리지 인플레이션 국채 ETN,11660.0,0.0,0.00%,0.0,,,
1297.0,WOORI 대한민국국고채액티브,51730.0,120.0,+0.23%,0.0,,,
1298.0,미래에셋 인버스 코스피200 선물 ETN,11560.0,70.0,+0.61%,0.0,,,
1299.0,신한 인버스 코스피 200 선물 ETN,11555.0,50.0,+0.43%,0.0,,,
1300.0,TIGER KRX게임K-뉴딜,6400.0,60.0,+0.95%,0.0,,,
1301.0,신한 브렌트원유 선물 ETN(H),11515.0,375.0,-3.15%,0.0,,,
1302.0,메리츠 레버리지 금 선물 ETN(H),23015.0,565.0,+2.52%,0.0,,,
1303.0,삼성 인버스 0.5X S&P500 VIX S/T선물 ETN,22975.0,795.0,-3.34%,0.0,,,
1304.0,TRUE 인버스 0.5X S&P500 VIX S/T 선물 ETN,22960.0,760.0,-3.20%,0.0,,,
1305.0,TRUE 레버리지 플래티넘 선물 ETN,22925.0,305.0,-1.31%,0.0,,,
1306.0,하나 레버리지 옥수수 선물 ETN(H),22900.0,850.0,+3.85%,0.0,,,
1307.0,KODEX 200IT TR,11420.0,100.0,-0.87%,0.0,,,
1308.0,메리츠 블룸버그 인버스 2X WTI선물 ETN(H),22830.0,1630.0,+7.69%,0.0,,,
1309.0,하나 -0.5X S&P500 VIX S/T 선물 ETN(H),22670.0,0.0,0.00%,0.0,,,
1310.0,QV 레버리지 금 선물 ETN(H),22585.0,0.0,0.00%,0.0,,,
1311.0,TIGER MKF배당귀족,10745.0,30.0,-0.28%,0.0,,,
1312.0,KODEX TRF5050,12500.0,130.0,-1.03%,0.0,,,
1313.0,메리츠 레버리지 국채30년 ETN,5615.0,60.0,+1.08%,0.0,,,
1314.0,TRUE 인버스 2X 구리 선물 ETN,22355.0,660.0,-2.87%,0.0,,,
1315.0,KBSTAR 글로벌4차산업IT(합성 H),19300.0,185.0,-0.95%,0.0,,,
1316.0,메리츠 레버리지 미국채30년 ETN(H),7380.0,75.0,+1.03%,0.0,,,
1317.0,메리츠 인플레이션 국채 ETN,11035.0,0.0,0.00%,0.0,,,
1318.0,QV 인버스 미국 IT TOP5 ETN(H),11030.0,25.0,+0.23%,0.0,,,
1319.0,미래에셋 미디어엔터 Core5 ETN,10990.0,65.0,-0.59%,0.0,,,
1320.0,KODEX 삼성전자채권혼합Wise,10460.0,30.0,+0.29%,0.0,,,
1321.0,KODEX TRF7030,13710.0,130.0,-0.94%,0.0,,,
1322.0,신한 옥수수 선물 ETN(H),10900.0,210.0,+1.96%,0.0,,,
1323.0,ARIRANG 코스피50,22470.0,130.0,-0.58%,0.0,,,
1324.0,KODEX 미국러셀2000(H),11030.0,35.0,-0.32%,0.0,,,
1325.0,미래에셋 Q150 Core5 ETN,10735.0,0.0,0.00%,0.0,,,
1326.0,코아스,693.0,3.0,+0.43%,500.0,979.0,762.0,-7.0
1327.0,메리츠 레버리지 대표 농산물 선물 ETN(H),21175.0,1050.0,+5.22%,0.0,,,
1328.0,KODEX 배당성장채권혼합,11745.0,20.0,+0.17%,0.0,,,
1329.0,대덕전자1우,10070.0,130.0,-1.27%,500.0,,,
1330.0,신한 인버스 2X 다우존스지수 선물 ETN(H),2090.0,45.0,+2.20%,0.0,,,
1331.0,KODEX 글로벌로봇(합성),16585.0,25.0,-0.15%,0.0,,,
1332.0,TIGER 차이나CSI300인버스(합성),7865.0,15.0,-0.19%,0.0,,,
1333.0,솔루스첨단소재2우B,11020.0,70.0,+0.64%,100.0,,,
1334.0,TRUE 블룸버그 레버리지 천연가스 선물 ETN,1035.0,65.0,-5.91%,0.0,,,
1335.0,대상우,15070.0,40.0,-0.26%,1000.0,,,
1336.0,TRUE 레버리지 은 선물 ETN,20625.0,690.0,+3.46%,0.0,,,
1337.0,TRUE 블룸버그 레버리지 WTI원유 선물 ETN,10220.0,985.0,-8.79%,0.0,,,
1338.0,신한 다우존스지수 선물 ETN(H),20385.0,235.0,-1.14%,0.0,,,
1339.0,메리츠 인버스 2X 구리 선물 ETN(H),20275.0,140.0,+0.70%,0.0,,,
1340.0,QV 인버스 레버리지 WTI원유 선물 ETN(H),135.0,15.0,+12.50%,0.0,,,
1341.0,KODEX 코스피대형주,11890.0,50.0,-0.42%,0.0,,,
1342.0,TIGER 차이나반도체FACTSET,6735.0,65.0,-0.96%,0.0,,,
1343.0,KODEX 코스피100,25235.0,20.0,+0.08%,0.0,,,
1344.0,TIGER 원유선물인버스(H),3670.0,130.0,+3.67%,0.0,,,
1345.0,KODEX 에너지화학,17930.0,135.0,+0.76%,0.0,,,
1346.0,키움 인버스 미국달러선물 ETN,10010.0,95.0,+0.96%,0.0,,,
1347.0,TIGER KRX2차전지K-뉴딜레버리지,9920.0,50.0,-0.50%,0.0,,,
1348.0,메리츠 인버스 국채3년 ETN,9915.0,10.0,-0.10%,0.0,,,
1349.0,ACE 미국30년국채선물레버리지(합성 H),9435.0,85.0,+0.91%,0.0,,,
1350.0,QV 인버스 레버리지 구리 선물 ETN(H),19800.0,260.0,-1.30%,0.0,,,
1351.0,LX하우시스우,19160.0,160.0,+0.84%,5000.0,,,
1352.0,TIGER 농산물선물Enhanced(H),7270.0,45.0,+0.62%,0.0,,,
1353.0,미래에셋 레버리지 은 선물 ETN,19605.0,0.0,0.00%,0.0,,,
1354.0,메리츠 국채10년 ETN,9800.0,40.0,+0.41%,0.0,,,
1355.0,하나 인버스 2X 구리 선물 ETN(H),19510.0,350.0,-1.76%,0.0,,,
1356.0,삼성 인버스 2X 항셍테크 ETN(H),9730.0,10.0,-0.10%,0.0,,,
1357.0,QV iSelect 글로벌 EMP ETN(H),9715.0,0.0,0.00%,0.0,,,
1358.0,KODEX 게임산업,8430.0,50.0,+0.60%,0.0,,,
1359.0,넥센타이어1우B,2980.0,30.0,-1.00%,500.0,,,
1360.0,KB CSI 500 ETN,9680.0,95.0,-0.97%,0.0,,,
1361.0,KB CSI 300 ETN,9665.0,115.0,-1.18%,0.0,,,
1362.0,신한 FnGuide 치킨 ETN,9660.0,0.0,0.00%,0.0,,,
1363.0,HANARO 코스닥150,12855.0,20.0,+0.16%,0.0,,,
1364.0,비케이탑스,904.0,0.0,0.00%,500.0,319.0,975.0,-96.0
1365.0,신한 K200 USD 선물 바이셀 ETN,9560.0,75.0,+0.79%,0.0,,,
1366.0,신한 인버스 코스닥 150 선물 ETN,9545.0,80.0,-0.83%,0.0,,,
1367.0,미래에셋 인버스 코스닥150 선물 ETN,9540.0,60.0,-0.62%,0.0,,,
1368.0,SOL 미국배당다우존스(H),10020.0,115.0,-1.13%,0.0,,,
1369.0,TIGER 미국나스닥100TR채권혼합Fn,10735.0,25.0,-0.23%,0.0,,,
1370.0,KODEX K-친환경선박액티브,9860.0,75.0,-0.75%,0.0,,,
1371.0,TIGER 코스닥150바이오테크,7870.0,220.0,+2.88%,0.0,,,
1372.0,KBSTAR 200선물레버리지,14330.0,60.0,-0.42%,0.0,,,
1373.0,ACE 아시아TOP50S&P,12300.0,45.0,-0.36%,0.0,,,
1374.0,미래에셋 코스닥150 선물 ETN,9225.0,45.0,-0.49%,0.0,,,
1375.0,TIGER 코스피고배당,13350.0,30.0,-0.22%,0.0,,,
1376.0,하이트진로2우B,16270.0,30.0,+0.18%,5000.0,,,
1377.0,메리츠 미국 인플레이션 국채 ETN(H),9160.0,0.0,0.00%,0.0,,,
1378.0,삼성중공우,159400.0,600.0,-0.37%,1000.0,,,
1379.0,코리아써우,6150.0,70.0,-1.13%,500.0,,,
1380.0,ACE 코스닥150,12975.0,100.0,+0.78%,0.0,,,
1381.0,에셋플러스 코리아플랫폼액티브,7265.0,5.0,+0.07%,0.0,,,
1382.0,KBSTAR 미국S&P원유생산기업(합성 H),5495.0,100.0,-1.79%,0.0,,,
1383.0,QV 레버리지 은 선물 ETN(H),17980.0,745.0,+4.32%,0.0,,,
1384.0,메리츠 레버리지 은 선물 ETN(H),17950.0,670.0,+3.88%,0.0,,,
1385.0,TRUE 인버스 2X 금 선물 ETN,17865.0,600.0,-3.25%,0.0,,,
1386.0,신한 레버리지 구리 선물 ETN,17755.0,50.0,+0.28%,0.0,,,
1387.0,TRUE 인버스 2X 유로스탁스50 ETN(H) B,17755.0,165.0,+0.94%,0.0,,,
1388.0,ACE 러시아MSCI(합성),9590.0,0.0,0.00%,0.0,,,
1389.0,신한 코스닥 150 ETN,8840.0,140.0,-1.56%,0.0,,,
1390.0,NPC우,3300.0,15.0,+0.46%,500.0,,,
1391.0,코오롱글로벌우,23500.0,550.0,+2.40%,5000.0,,,
1392.0,KODEX 아시아반도체공급망exChina액티브,10485.0,10.0,-0.10%,0.0,,,
1393.0,KBSTAR 차이나HSCEI(H),7795.0,110.0,+1.43%,0.0,,,
1394.0,삼성 S&P500 VIX S/T 선물 ETN,17100.0,450.0,+2.70%,0.0,,,
1395.0,LX홀딩스1우,11640.0,0.0,0.00%,1000.0,,,
1396.0,ACE 친환경자동차밸류체인액티브,11285.0,15.0,-0.13%,0.0,,,
1397.0,신한 블룸버그 2X 천연가스 선물 ETN(H),1125.0,50.0,-4.26%,0.0,,,
1398.0,KBSTAR 200선물인버스,6010.0,10.0,+0.17%,0.0,,,
1399.0,미래에셋 코스피200 선물 ETN,8405.0,35.0,-0.41%,0.0,,,
1400.0,KB 블룸버그 레버리지 천연가스선물 ETN(H),1120.0,65.0,-5.49%,0.0,,,
1401.0,삼양홀딩스우,55200.0,0.0,0.00%,5000.0,,,
1402.0,신한 인버스 WTI원유 선물 ETN(H),3350.0,130.0,+4.04%,0.0,,,
1403.0,대한제당우,2580.0,20.0,-0.77%,500.0,,,
1404.0,TIGER 200 에너지화학,15760.0,55.0,+0.35%,0.0,,,
1405.0,신한 코스피 200 ETN,8335.0,25.0,-0.30%,0.0,,,
1406.0,KODEX 미국나스닥100(H),10750.0,40.0,-0.37%,0.0,,,
1407.0,대신 밀 선물 ETN(H),8285.0,415.0,+5.27%,0.0,,,
1408.0,KOSEF 미국달러선물레버리지,12105.0,265.0,-2.14%,0.0,,,
1409.0,HANARO Fn K-게임,5140.0,35.0,+0.69%,0.0,,,
1410.0,TIGER 차이나항셍테크레버리지(합성 H),6935.0,65.0,+0.95%,0.0,,,
1411.0,KODEX TDF2050액티브,10925.0,125.0,-1.13%,0.0,,,
1412.0,KODEX Fn시스템반도체,8175.0,110.0,-1.33%,0.0,,,
1413.0,코오롱우,15130.0,60.0,-0.39%,5000.0,,,
1414.0,에이리츠,3640.0,90.0,+2.54%,5000.0,8.0,893.0,-19.0
1415.0,TRUE FTSE100 ETN,16205.0,145.0,-0.89%,0.0,,,
1416.0,TRUE 레버리지 구리 선물 ETN,16195.0,205.0,+1.28%,0.0,,,
1417.0,KB 레버리지 KOSDAQ 150 선물 ETN,32385.0,170.0,+0.53%,0.0,,,
1418.0,마이티 다이나믹퀀트액티브,11235.0,50.0,-0.44%,0.0,,,
1419.0,메리츠 미국레버리지 인플레이션국채ETN(H),8030.0,90.0,+1.13%,0.0,,,
1420.0,TIGER 유로스탁스배당30,11470.0,105.0,-0.91%,0.0,,,
1421.0,QV 미국 IT TOP5 ETN(H),22815.0,25.0,-0.11%,0.0,,,
1422.0,한화우,33200.0,400.0,-1.19%,5000.0,,,
1423.0,TRUE S&P500 VIX S/T 선물 ETN(H),15905.0,640.0,+4.19%,0.0,,,
1424.0,QV 인버스 레버리지 금 선물 ETN(H),15800.0,0.0,0.00%,0.0,,,
1425.0,메리츠 인버스 2X 금 선물 ETN(H),15790.0,360.0,-2.23%,0.0,,,
1426.0,ARIRANG ESG성장주액티브,7825.0,15.0,-0.19%,0.0,,,
1427.0,KBSTAR 미국S&P500(H),10425.0,90.0,-0.86%,0.0,,,
1428.0,TIGER K게임,9455.0,45.0,+0.48%,0.0,,,
1429.0,미래에셋 S&P 유럽탄소배출권 선물 ETN,15575.0,0.0,0.00%,0.0,,,
1430.0,FOCUS KRX300,15560.0,0.0,0.00%,0.0,,,
1431.0,메리츠 S&P 유럽탄소배출권 선물 ETN,15500.0,0.0,0.00%,0.0,,,
1432.0,일정실업,12900.0,0.0,0.00%,5000.0,311.0,322.0,-87.0
1433.0,KODEX 미국S&P500(H),9945.0,85.0,-0.85%,0.0,,,
1434.0,KODEX 필수소비재,6990.0,30.0,-0.43%,0.0,,,
1435.0,KODEX 배당성장,12800.0,70.0,-0.54%,0.0,,,
1436.0,ARIRANG 미국다우존스고배당주(합성 H),14910.0,115.0,-0.77%,0.0,,,
1437.0,KB 인버스 2X KOSDAQ 150 선물 ETN,10235.0,145.0,-1.40%,0.0,,,
1438.0,TRUE 인버스 2X 은 선물 ETN,15305.0,625.0,-3.92%,0.0,,,
1439.0,삼성 인버스 2X 코스피200 선물 ETN,15260.0,90.0,+0.59%,0.0,,,
1440.0,TIGER 일본엔선물,9535.0,25.0,+0.26%,0.0,,,
1441.0,메리츠 인버스 2X 국채30년 ETN,15235.0,0.0,0.00%,0.0,,,
1442.0,신한 인버스 2X 코스피 200 선물 ETN,15225.0,10.0,-0.07%,0.0,,,
1443.0,미래에셋 인버스 2X 은 선물 ETN,15195.0,660.0,-4.16%,0.0,,,
1444.0,대신 S&P 인버스 WTI원유 선물 ETN,15170.0,760.0,+5.27%,0.0,,,
1445.0,신한 인버스 2X 구리 선물 ETN,3025.0,80.0,-2.58%,0.0,,,
1446.0,TIGER 200동일가중,10795.0,0.0,0.00%,0.0,,,
1447.0,TIGER LG그룹+펀더멘털,9195.0,15.0,+0.16%,0.0,,,
1448.0,TIGER MSCI KOREA ESG리더스,8610.0,10.0,+0.12%,0.0,,,
1449.0,SOL 코스닥150,12675.0,85.0,+0.68%,0.0,,,
1450.0,TIGER TSMC밸류체인FACTSET,9315.0,25.0,-0.27%,0.0,,,
1451.0,KB 레버리지 항셍테크 선물 ETN(H) B,14875.0,15.0,+0.10%,0.0
1452.0,미래에셋 인버스 2X 옥수수 선물 ETN,14855.0,775.0,-4.96%,0.0
1453.0,KODEX 코스닥150롱코스피200숏선물,9890.0,70.0,+0.71%,0.0
1454.0,TIGER 우량가치,10865.0,25.0,-0.23%,0.0
1455.0,KODEX 다우존스미국리츠(H),11270.0,15.0,-0.13%,0.0
1456.0,TIGER 단기선진하이일드(합성 H),12200.0,85.0,+0.70%,0.0
1457.0,유유제약1우,6440.0,10.0,+0.16%,1000.0
1458.0,SOL 국고채3년,103500.0,260.0,+0.25%,0.0
1459.0,KODEX 운송,4550.0,0.0,0.00%,0.0
1460.0,TIMEFOLIO 이노베이션액티브,8555.0,105.0,+1.24%,0.0
1461.0,KODEX 200동일가중,10370.0,50.0,-0.48%,0.0
1462.0,KODEX 보험,7640.0,35.0,-0.46%,0.0
1463.0,KBSTAR 글로벌메타버스Moorgate,8280.0,160.0,-1.90%,0.0
1464.0,KB 인버스 2X 나스닥 100 ETN,7240.0,30.0,-0.41%,0.0
1465.0,메리츠 인버스 2X 대표 농산물 선물 ETN(H),14460.0,745.0,-4.90%,0.0
1466.0,KBSTAR 국채선물3년,52040.0,215.0,+0.41%,0.0
1467.0,TRUE S&P 유럽탄소배출권 선물 ETN(H),14355.0,0.0,0.00%,0.0
1468.0,삼성 레버리지 구리 선물 ETN(H),14285.0,195.0,+1.38%,0.0
1469.0,메리츠 S&P 유럽탄소배출권 선물 ETN(H),14275.0,0.0,0.00%,0.0
1470.0,KODEX 200exTOP,10920.0,20.0,-0.18%,0.0
1471.0,KBSTAR 채권혼합,59105.0,95.0,-0.16%,0.0
1472.0,KOSEF 미국달러선물인버스2X,5895.0,125.0,+2.17%,0.0
1473.0,TIGER 미국달러선물레버리지,12850.0,275.0,-2.10%,0.0
1474.0,QV 레버리지 구리 선물 ETN(H),14050.0,40.0,+0.29%,0.0
1475.0,메리츠 레버리지 구리 선물 ETN(H),14030.0,0.0,0.00%,0.0
1476.0,TIGER AI코리아그로스액티브,11690.0,15.0,+0.13%,0.0
1477.0,KBSTAR V&S셀렉트밸류채권혼합,11660.0,5.0,+0.04%,0.0
1478.0,대신 철광석 선물 ETN(H) B,13965.0,155.0,-1.10%,0.0
1479.0,신한 FnGuide 폐기물처리 ETN,6975.0,20.0,-0.29%,0.0
1480.0,하나 레버리지 구리 선물 ETN(H),13940.0,0.0,0.00%,0.0
1481.0,ARIRANG 선진국MSCI(합성 H),11020.0,80.0,+0.73%,0.0
1482.0,TRUE 인버스 2X 플래티넘 선물 ETN,13880.0,10.0,-0.07%,0.0
1483.0,삼성 인버스 2X 구리 선물 ETN(H),2770.0,45.0,-1.60%,0.0
1484.0,FOCUS ESG리더스,9790.0,20.0,+0.20%,0.0
1485.0,ACE 일본Nikkei225(H),19565.0,270.0,-1.36%,0.0
1486.0,미래에셋 인버스 미디어엔터 Core5 ETN,13670.0,30.0,+0.22%,0.0
1487.0,KBSTAR 글로벌클린에너지S&P,9105.0,40.0,-0.44%,0.0
1488.0,ARIRANG 우주항공&UAM iSelect,10445.0,100.0,-0.95%,0.0
1489.0,TIGER 글로벌자원생산기업(합성 H),15040.0,110.0,-0.73%,0.0
1490.0,KB 인버스 2X 항셍테크 선물 ETN,13535.0,250.0,-1.81%,0.0
1491.0,ACE 엔비디아채권혼합블룸버그,12255.0,60.0,-0.49%,0.0
1492.0,KBSTAR 헬스케어채권혼합,11190.0,175.0,+1.59%,0.0
1493.0,KOSEF 코스닥150,6380.0,55.0,+0.87%,0.0
1494.0,신한 인버스 옥수수 선물 ETN(H),6690.0,135.0,-1.98%,0.0
1495.0,ACE 미국다우존스리츠(합성 H),74295.0,480.0,-0.64%,0.0
1496.0,KODEX Fn Top10동일가중,7850.0,0.0,0.00%,0.0
1497.0,메리츠 인버스 2X 은 선물 ETN(H),13340.0,405.0,-2.95%,0.0
1498.0,QV 인버스 레버리지 은 선물 ETN(H),13310.0,405.0,-2.95%,0.0
1499.0,KODEX 200가치저변동,9465.0,5.0,+0.05%,0.0
1500.0,삼성 인버스 2X HSCEI ETN(H),13240.0,540.0,-3.92%,0.0
1501.0,티와이홀딩스우,10530.0,40.0,+0.38%,500.0
1502.0,한진칼우,24600.0,500.0,-1.99%,2500.0
1503.0,하나 인버스 2X 옥수수 선물 ETN(H),13160.0,515.0,-3.77%,0.0
1504.0,JW중외제약2우B,63900.0,700.0,+1.11%,2500.0
1505.0,KODEX 기계장비,6505.0,35.0,+0.54%,0.0
1506.0,FOCUS AI코리아액티브,10940.0,55.0,-0.50%,0.0
1507.0,신한 USD K200 선물 바이셀 ETN,6545.0,0.0,0.00%,0.0
1508.0,KODEX 미국S&P500산업재(합성),22800.0,360.0,-1.55%,0.0
1509.0,삼성 인버스 HSCEI ETN(H),13080.0,0.0,0.00%,0.0
1510.0,ACE 골드선물 레버리지(합성 H),18625.0,625.0,+3.47%,0.0
1511.0,TRUE 금 선물 ETN,13005.0,145.0,+1.13%,0.0
1512.0,메리츠 인버스 2X 미국채10년 ETN(H),12990.0,210.0,-1.59%,0.0
1513.0,KBSTAR 국채선물10년인버스,52850.0,140.0,-0.26%,0.0
1514.0,BNK 주주가치액티브,11680.0,70.0,+0.60%,0.0
1515.0,메리츠 인버스 국채30년 ETN,12820.0,0.0,0.00%,0.0
1516.0,대신 인버스 밀 선물 ETN(H),12815.0,795.0,-5.84%,0.0
1517.0,ACE 중장기국공채액티브,99010.0,340.0,+0.34%,0.0
1518.0,TRUE 레버리지 유로스탁스50 ETN(H) B,12765.0,105.0,-0.82%,0.0
1519.0,KODEX 미국나스닥100선물인버스(H),11535.0,50.0,+0.44%,0.0
1520.0,VITA MZ소비액티브,8120.0,10.0,-0.12%,0.0
1521.0,TIGER 200 철강소재,8830.0,60.0,-0.67%,0.0
1522.0,KB 레버리지 KOSPI 200 선물 ETN,25055.0,185.0,-0.73%,0.0
1523.0,TIGER 200 금융,5890.0,30.0,-0.51%,0.0
1524.0,KODEX KRX300레버리지,12470.0,70.0,-0.56%,0.0
1525.0,삼성 인버스 항셍테크 ETN(H),12430.0,175.0,-1.39%,0.0
1526.0,KODEX 최소변동성,10315.0,0.0,0.00%,0.0
1527.0,HANARO Fn K-반도체,7965.0,105.0,-1.30%,0.0
1528.0,신한 인버스 콩 선물 ETN(H),6165.0,50.0,-0.80%,0.0
1529.0,신한 FnGuide 메타버스 ETN,6150.0,30.0,+0.49%,0.0
1530.0,ACE 글로벌메타버스테크액티브,7215.0,125.0,-1.70%,0.0
1531.0,ACE 일본TOPIX레버리지(H),24410.0,100.0,-0.41%,0.0
1532.0,TRUE 인버스 베트남 VN30 선물 ETN(H),12175.0,40.0,+0.33%,0.0
1533.0,TIMEFOLIO 탄소중립액티브,12105.0,110.0,+0.92%,0.0
1534.0,태양금속우,3660.0,60.0,+1.67%,500.0
1535.0,KODEX 3대농산물선물(H),11500.0,200.0,+1.77%,0.0
1536.0,KBSTAR 삼성그룹Top3채권혼합블룸버그,10055.0,35.0,+0.35%,0.0
1537.0,HANARO KOFR금리액티브(합성),100510.0,0.0,0.00%,0.0
1538.0,신한 인버스 금 선물 ETN(H),6005.0,65.0,-1.07%,0.0
1539.0,메리츠 인버스 2X 미국채30년 ETN(H),11900.0,135.0,-1.12%,0.0
1540.0,KBSTAR 중국MSCI China(H),8200.0,70.0,+0.86%,0.0
1541.0,KOSEF 미국S&P500,10800.0,200.0,-1.82%,0.0
1542.0,KOSEF 고배당,8455.0,40.0,-0.47%,0.0
1543.0,TRUE S&P500 양매도 4% OTM ETN(H),11820.0,0.0,0.00%,0.0
1544.0,ARIRANG 고배당주채권혼합,10740.0,20.0,+0.19%,0.0
1545.0,HANARO 글로벌탄소배출권선물ICE(합성),11770.0,310.0,-2.57%,0.0
1546.0,TRUE 인버스 플래티넘 선물 ETN,11740.0,95.0,-0.80%,0.0
1547.0,KODEX MSCI KOREA ESG유니버설,9710.0,0.0,0.00%,0.0
1548.0,신한 달러인덱스 선물 ETN(H),11645.0,0.0,0.00%,0.0
1549.0,KB 레버리지 금 선물 ETN(H),23280.0,635.0,+2.80%,0.0
1550.0,메리츠 인버스 미국채10년 ETN(H),11630.0,70.0,-0.60%,0.0
